Analysis_Tier,Domain,Subset,Mode,Diversity_Order,Q_Label,Estimate_Definition,Estimate_Pretty,Q0_Caution,Metric,Metric_Pretty,Reference_Target_SC,Reference_Sweep_Selected,Reference_Sweep_Label,combo_id,output_rel_dir,export_selected
main_q12,Network,PM,2015,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,226,figures/main_q12/Network/PM/2015/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Network,PM,2016,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,227,figures/main_q12/Network/PM/2016/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Network,PM,2017,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,228,figures/main_q12/Network/PM/2017/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Network,PM,2018,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,229,figures/main_q12/Network/PM/2018/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Network,PM,2019,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,230,figures/main_q12/Network/PM/2019/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Network,PM,2020,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,231,figures/main_q12/Network/PM/2020/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Network,PM,Combo6yr,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,232,figures/main_q12/Network/PM/Combo6yr/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Network,PM,Period1_2015_2017,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,233,figures/main_q12/Network/PM/Period1_2015_2017/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Network,PM,Period2_2018_2020,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,234,figures/main_q12/Network/PM/Period2_2018_2020/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Network,SM,2015,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,235,figures/main_q12/Network/SM/2015/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Network,SM,2016,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,236,figures/main_q12/Network/SM/2016/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Network,SM,2017,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,237,figures/main_q12/Network/SM/2017/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Network,SM,2018,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,238,figures/main_q12/Network/SM/2018/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Network,SM,2019,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,239,figures/main_q12/Network/SM/2019/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Network,SM,2020,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,240,figures/main_q12/Network/SM/2020/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Network,SM,Combo6yr,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,241,figures/main_q12/Network/SM/Combo6yr/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Network,SM,Period1_2015_2017,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,242,figures/main_q12/Network/SM/Period1_2015_2017/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Network,SM,Period2_2018_2020,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,243,figures/main_q12/Network/SM/Period2_2018_2020/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,All,2015,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,244,figures/main_q12/Pathway/All/2015/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,All,2016,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,245,figures/main_q12/Pathway/All/2016/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,All,2017,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,246,figures/main_q12/Pathway/All/2017/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,All,2018,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,247,figures/main_q12/Pathway/All/2018/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,All,2019,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,248,figures/main_q12/Pathway/All/2019/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,All,2020,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,249,figures/main_q12/Pathway/All/2020/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,All,Combo6yr,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,250,figures/main_q12/Pathway/All/Combo6yr/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,All,Period1_2015_2017,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,251,figures/main_q12/Pathway/All/Period1_2015_2017/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,All,Period2_2018_2020,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,252,figures/main_q12/Pathway/All/Period2_2018_2020/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,PM,2015,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,253,figures/main_q12/Pathway/PM/2015/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,PM,2016,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,254,figures/main_q12/Pathway/PM/2016/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,PM,2017,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,255,figures/main_q12/Pathway/PM/2017/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,PM,2018,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,256,figures/main_q12/Pathway/PM/2018/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,PM,2019,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,257,figures/main_q12/Pathway/PM/2019/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,PM,2020,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,258,figures/main_q12/Pathway/PM/2020/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,PM,Combo6yr,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,259,figures/main_q12/Pathway/PM/Combo6yr/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,PM,Period1_2015_2017,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,260,figures/main_q12/Pathway/PM/Period1_2015_2017/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,PM,Period2_2018_2020,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,261,figures/main_q12/Pathway/PM/Period2_2018_2020/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,SM,2015,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,262,figures/main_q12/Pathway/SM/2015/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,SM,2016,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,263,figures/main_q12/Pathway/SM/2016/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,SM,2017,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,264,figures/main_q12/Pathway/SM/2017/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,SM,2018,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,265,figures/main_q12/Pathway/SM/2018/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,SM,2019,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,266,figures/main_q12/Pathway/SM/2019/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,SM,2020,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,267,figures/main_q12/Pathway/SM/2020/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,SM,Combo6yr,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,268,figures/main_q12/Pathway/SM/Combo6yr/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,SM,Period1_2015_2017,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,269,figures/main_q12/Pathway/SM/Period1_2015_2017/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
main_q12,Pathway,SM,Period2_2018_2020,2,q2,Stage2_iNEXT_TD_m_est,Stage2 iNEXT TD.m.est,,CliffsDelta,Cliff's delta,0.965,0.96,0.96,270,figures/main_q12/Pathway/SM/Period2_2018_2020/q2/Stage2_iNEXT_TD_m_est/CliffsDelta,False
